Year_Birth;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain;Dt_year;Dt_month;Education_2n Cycle;Education_Basic;Education_Graduation;Education_Master;Education_PhD;Marital_Status_Absurd;Marital_Status_Alone;Marital_Status_Divorced;Marital_Status_Married;Marital_Status_Single;Marital_Status_Together;Marital_Status_Widow;Country_AUS;Country_CA;Country_GER;Country_IND;Country_ME;Country_SA;Country_SP;Country_US
1945.0;69755.0;0.0;0.0;23.0;21700.0;7700.0;37300.0;11100.0;2300.0;9300.0;1.0;1.0;9.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1961.0;0.0;0.0;1.0;23.0;35200.0;0.0;2700.0;1000.0;0.0;1500.0;3.0;2.0;2.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1961.0;54456.0;0.0;1.0;23.0;35200.0;0.0;2700.0;1000.0;0.0;1500.0;3.0;2.0;2.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1951.0;60689.0;0.0;1.0;23.0;24000.0;9000.0;21600.0;6300.0;600.0;2400.0;4.0;1.0;6.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1970.0;28164.0;1.0;0.0;23.0;300.0;1800.0;2600.0;1100.0;800.0;1200.0;3.0;1.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1970.0;22585.0;0.0;0.0;23.0;300.0;900.0;1500.0;1300.0;200.0;3900.0;1.0;0.0;2.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2013.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1966.0;70713.0;0.0;1.0;23.0;73600.0;11400.0;27900.0;8200.0;7600.0;19000.0;6.0;1.0;9.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1946.0;82800.0;0.0;0.0;23.0;100600.0;2200.0;11500.0;5900.0;6800.0;4500.0;1.0;2.0;9.0;12.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2012.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1946.0;82800.0;0.0;0.0;23.0;100600.0;2200.0;11500.0;5900.0;6800.0;4500.0;1.0;2.0;9.0;12.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2012.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1950.0;38054.0;1.0;1.0;24.0;2300.0;200.0;1700.0;200.0;100.0;0.0;2.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1969.0;14045.0;1.0;0.0;24.0;1100.0;0.0;500.0;200.0;100.0;100.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1957.0;44155.0;1.0;1.0;24.0;2200.0;100.0;900.0;0.0;0.0;1400.0;1.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;57642.0;0.0;1.0;24.0;58000.0;600.0;5800.0;800.0;0.0;2700.0;3.0;2.0;9.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1968.0;41335.0;1.0;0.0;24.0;11200.0;1900.0;2100.0;1600.0;1400.0;500.0;3.0;1.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1968.0;41335.0;1.0;0.0;24.0;11200.0;1900.0;2100.0;1600.0;1400.0;500.0;3.0;1.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1957.0;40737.0;2.0;1.0;24.0;1100.0;0.0;400.0;0.0;0.0;200.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1949.0;35946.0;1.0;1.0;24.0;800.0;0.0;300.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1954.0;44551.0;0.0;1.0;24.0;18200.0;400.0;3300.0;0.0;0.0;6600.0;2.0;1.0;2.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1959.0;71367.0;0.0;0.0;24.0;22700.0;2300.0;38900.0;4200.0;2100.0;7500.0;1.0;1.0;8.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1959.0;71367.0;0.0;0.0;24.0;22700.0;2300.0;38900.0;4200.0;2100.0;7500.0;1.0;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1959.0;57957.0;0.0;1.0;24.0;29000.0;5900.0;17700.0;7700.0;500.0;2900.0;7.0;1.0;9.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1949.0;48150.0;0.0;1.0;24.0;17300.0;200.0;3900.0;300.0;200.0;4700.0;3.0;1.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1969.0;56796.0;0.0;1.0;24.0;65600.0;3800.0;16100.0;6200.0;4700.0;3700.0;3.0;3.0;14.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1969.0;56796.0;0.0;1.0;24.0;65600.0;3800.0;16100.0;6200.0;4700.0;3700.0;3.0;3.0;14.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1963.0;52278.0;0.0;1.0;24.0;95300.0;0.0;7100.0;0.0;0.0;17400.0;6.0;3.0;8.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2013.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1963.0;52278.0;0.0;1.0;24.0;95300.0;0.0;7100.0;0.0;0.0;17400.0;6.0;3.0;8.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1952.0;33444.0;1.0;1.0;24.0;800.0;0.0;800.0;0.0;0.0;200.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1955.0;46015.0;1.0;1.0;25.0;3800.0;0.0;200.0;0.0;0.0;600.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2014.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1955.0;46015.0;1.0;1.0;25.0;3800.0;0.0;200.0;0.0;0.0;600.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2014.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1959.0;34242.0;0.0;1.0;25.0;800.0;200.0;400.0;0.0;0.0;100.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1955.0;65210.0;0.0;1.0;25.0;62600.0;0.0;7000.0;0.0;700.0;2800.0;2.0;2.0;5.0;8.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1958.0;50520.0;0.0;1.0;25.0;11200.0;0.0;600.0;200.0;100.0;1400.0;2.0;1.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;90765.0;0.0;0.0;25.0;54700.0;9900.0;81200.0;15100.0;8200.0;3300.0;0.0;1.0;9.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1944.0;80589.0;0.0;0.0;25.0;50700.0;9300.0;52000.0;24200.0;4000.0;2600.0;1.0;1.0;15.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2014.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1958.0;49572.0;1.0;1.0;25.0;3500.0;100.0;1600.0;0.0;100.0;100.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1964.0;58512.0;0.0;1.0;25.0;89500.0;1000.0;10100.0;1300.0;0.0;15200.0;5.0;1.0;6.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1952.0;62000.0;0.0;1.0;25.0;89900.0;0.0;10100.0;0.0;0.0;2000.0;1.0;2.0;9.0;13.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1956.0;54252.0;1.0;1.0;25.0;17800.0;400.0;2600.0;800.0;400.0;4400.0;5.0;1.0;2.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1956.0;58656.0;0.0;1.0;25.0;96200.0;1200.0;19400.0;1600.0;2400.0;1200.0;4.0;2.0;12.0;13.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2012.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;59892.0;0.0;1.0;26.0;7300.0;0.0;1300.0;0.0;100.0;0.0;1.0;1.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1965.0;71613.0;0.0;0.0;26.0;42600.0;4900.0;12700.0;11100.0;2100.0;4200.0;1.0;2.0;3.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1957.0;75283.0;1.0;2.0;26.0;73300.0;900.0;18000.0;1200.0;1900.0;6600.0;11.0;2.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1956.0;34941.0;1.0;1.0;26.0;3900.0;200.0;2500.0;400.0;300.0;2400.0;2.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1952.0;61823.0;0.0;1.0;26.0;52300.0;700.0;13400.0;3700.0;1400.0;16900.0;4.0;2.0;3.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1956.0;90226.0;0.0;0.0;26.0;108300.0;10800.0;64900.0;25300.0;15100.0;10800.0;1.0;1.0;11.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2012.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1969.0;62882.0;0.0;1.0;26.0;50900.0;13300.0;49700.0;7800.0;2400.0;9700.0;2.0;2.0;8.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1963.0;57288.0;0.0;1.0;27.0;52700.0;0.0;2100.0;0.0;0.0;6000.0;3.0;2.0;2.0;8.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2014.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1960.0;32218.0;0.0;0.0;27.0;1000.0;2400.0;1500.0;1300.0;100.0;3000.0;1.0;1.0;2.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2014.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1966.0;48877.0;0.0;1.0;27.0;10200.0;100.0;1500.0;200.0;0.0;2400.0;1.0;1.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1950.0;60905.0;0.0;1.0;27.0;20800.0;1700.0;7600.0;3600.0;1700.0;3800.0;2.0;1.0;5.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1964.0;75236.0;0.0;1.0;27.0;43800.0;6600.0;40000.0;1200.0;3800.0;11400.0;1.0;3.0;5.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1953.0;62551.0;0.0;0.0;27.0;12500.0;1600.0;9800.0;13400.0;2100.0;2700.0;1.0;2.0;11.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1962.0;50785.0;1.0;1.0;27.0;6400.0;100.0;2100.0;0.0;100.0;2700.0;2.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1970.0;15315.0;0.0;0.0;27.0;700.0;400.0;1300.0;1500.0;800.0;1700.0;2.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;15315.0;0.0;0.0;27.0;700.0;400.0;1300.0;1500.0;800.0;1700.0;2.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;64413.0;0.0;1.0;27.0;20000.0;500.0;4400.0;0.0;1000.0;2000.0;1.0;1.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1961.0;30081.0;0.0;1.0;27.0;3600.0;0.0;200.0;0.0;0.0;400.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1966.0;55686.0;0.0;1.0;27.0;67300.0;0.0;19900.0;3700.0;4700.0;2600.0;2.0;2.0;5.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1959.0;26887.0;0.0;1.0;27.0;600.0;700.0;400.0;300.0;400.0;600.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1952.0;51537.0;0.0;1.0;27.0;78700.0;2000.0;20400.0;0.0;0.0;9200.0;3.0;0.0;3.0;11.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1962.0;72025.0;0.0;0.0;27.0;83300.0;3300.0;54900.0;15100.0;13300.0;23300.0;1.0;1.0;5.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1965.0;77343.0;0.0;0.0;28.0;22700.0;15100.0;57300.0;9800.0;5400.0;3100.0;1.0;1.0;6.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1962.0;82571.0;0.0;0.0;28.0;86100.0;3100.0;55800.0;6200.0;9500.0;7900.0;0.0;2.0;8.0;13.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2014.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1954.0;60033.0;0.0;1.0;28.0;6200.0;100.0;5700.0;1900.0;1100.0;4800.0;2.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;30015.0;1.0;0.0;28.0;2500.0;0.0;2200.0;200.0;300.0;500.0;2.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1967.0;22574.0;2.0;1.0;28.0;2500.0;0.0;800.0;200.0;0.0;200.0;2.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1967.0;22574.0;2.0;1.0;28.0;2500.0;0.0;800.0;200.0;0.0;200.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1957.0;55267.0;0.0;1.0;28.0;16100.0;2800.0;13600.0;3200.0;300.0;4500.0;4.0;1.0;6.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1958.0;66886.0;0.0;1.0;28.0;31500.0;400.0;6200.0;4100.0;3100.0;14600.0;2.0;2.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1963.0;45146.0;1.0;1.0;28.0;3300.0;0.0;500.0;0.0;0.0;1500.0;2.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1951.0;32871.0;1.0;1.0;28.0;2200.0;200.0;1200.0;0.0;200.0;500.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1968.0;42564.0;0.0;1.0;28.0;32400.0;4800.0;18600.0;3900.0;1800.0;19800.0;6.0;2.0;12.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2013.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1963.0;50437.0;0.0;2.0;28.0;37000.0;900.0;9200.0;600.0;900.0;400.0;3.0;2.0;2.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
